Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa (%a.a.);Fator diário;Base de cálculo (R$);Média;Mediana;Moda;Desvio padrão;Índice de curtose;
02/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
03/09/1999;19,53;1,00070818;0,00;0,00;0,00;0,00;0,00;0,00;
06/09/1999;19,53;1,00070818;0,00;0,00;0,00;0,00;0,00;0,00;
08/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
09/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
10/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
13/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
14/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
15/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
16/09/1999;19,53;1,00070818;0,00;0,00;0,00;0,00;0,00;0,00;
17/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
20/09/1999;19,52;1,00070784;0,00;0,00;0,00;0,00;0,00;0,00;
21/09/1999;19,51;1,00070751;0,00;0,00;0,00;0,00;0,00;0,00;
22/09/1999;19,50;1,00070718;0,00;0,00;0,00;0,00;0,00;0,00;
23/09/1999;19,11;1,00069420;0,00;0,00;0,00;0,00;0,00;0,00;
24/09/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
27/09/1999;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
28/09/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
29/09/1999;19,01;1,00069086;0,00;0,00;0,00;0,00;0,00;0,00;
30/09/1999;19,00;1,00069053;0,00;0,00;0,00;0,00;0,00;0,00;
01/10/1999;19,00;1,00069053;0,00;0,00;0,00;0,00;0,00;0,00;
04/10/1999;18,99;1,00069020;0,00;0,00;0,00;0,00;0,00;0,00;
05/10/1999;18,97;1,00068953;0,00;0,00;0,00;0,00;0,00;0,00;
06/10/1999;18,96;1,00068919;0,00;0,00;0,00;0,00;0,00;0,00;
07/10/1999;18,96;1,00068919;0,00;0,00;0,00;0,00;0,00;0,00;
08/10/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
11/10/1999;18,94;1,00068853;0,00;0,00;0,00;0,00;0,00;0,00;
13/10/1999;18,93;1,00068819;0,00;0,00;0,00;0,00;0,00;0,00;
14/10/1999;18,91;1,00068752;0,00;0,00;0,00;0,00;0,00;0,00;
15/10/1999;18,91;1,00068752;0,00;0,00;0,00;0,00;0,00;0,00;
18/10/1999;18,90;1,00068719;0,00;0,00;0,00;0,00;0,00;0,00;
19/10/1999;18,89;1,00068686;0,00;0,00;0,00;0,00;0,00;0,00;
20/10/1999;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
21/10/1999;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
22/10/1999;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
25/10/1999;18,86;1,00068585;0,00;0,00;0,00;0,00;0,00;0,00;
26/10/1999;18,85;1,00068552;0,00;0,00;0,00;0,00;0,00;0,00;
27/10/1999;18,84;1,00068519;0,00;0,00;0,00;0,00;0,00;0,00;
28/10/1999;18,83;1,00068485;0,00;0,00;0,00;0,00;0,00;0,00;
29/10/1999;18,83;1,00068485;0,00;0,00;0,00;0,00;0,00;0,00;
01/11/1999;18,82;1,00068452;0,00;0,00;0,00;0,00;0,00;0,00;
03/11/1999;18,81;1,00068418;0,00;0,00;0,00;0,00;0,00;0,00;
04/11/1999;18,81;1,00068418;0,00;0,00;0,00;0,00;0,00;0,00;
05/11/1999;18,81;1,00068418;0,00;0,00;0,00;0,00;0,00;0,00;
08/11/1999;18,81;1,00068418;0,00;0,00;0,00;0,00;0,00;0,00;
09/11/1999;18,81;1,00068418;0,00;0,00;0,00;0,00;0,00;0,00;
10/11/1999;18,81;1,00068418;0,00;0,00;0,00;0,00;0,00;0,00;
11/11/1999;18,99;1,00069020;0,00;0,00;0,00;0,00;0,00;0,00;
12/11/1999;19,01;1,00069086;0,00;0,00;0,00;0,00;0,00;0,00;
16/11/1999;19,01;1,00069086;0,00;0,00;0,00;0,00;0,00;0,00;
17/11/1999;19,01;1,00069086;0,00;0,00;0,00;0,00;0,00;0,00;
18/11/1999;19,01;1,00069086;0,00;0,00;0,00;0,00;0,00;0,00;
19/11/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
22/11/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
23/11/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
24/11/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
25/11/1999;19,03;1,00069153;0,00;0,00;0,00;0,00;0,00;0,00;
26/11/1999;19,03;1,00069153;0,00;0,00;0,00;0,00;0,00;0,00;
29/11/1999;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
30/11/1999;19,03;1,00069153;0,00;0,00;0,00;0,00;0,00;0,00;
01/12/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
02/12/1999;18,98;1,00068986;0,00;0,00;0,00;0,00;0,00;0,00;
03/12/1999;18,97;1,00068953;0,00;0,00;0,00;0,00;0,00;0,00;
06/12/1999;18,97;1,00068953;0,00;0,00;0,00;0,00;0,00;0,00;
07/12/1999;18,96;1,00068919;0,00;0,00;0,00;0,00;0,00;0,00;
08/12/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
09/12/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
10/12/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
13/12/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
14/12/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
15/12/1999;18,95;1,00068886;0,00;0,00;0,00;0,00;0,00;0,00;
16/12/1999;18,98;1,00068986;0,00;0,00;0,00;0,00;0,00;0,00;
17/12/1999;18,99;1,00069020;0,00;0,00;0,00;0,00;0,00;0,00;
20/12/1999;18,99;1,00069020;0,00;0,00;0,00;0,00;0,00;0,00;
21/12/1999;19,03;1,00069153;0,00;0,00;0,00;0,00;0,00;0,00;
22/12/1999;18,97;1,00068953;0,00;0,00;0,00;0,00;0,00;0,00;
23/12/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
24/12/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
27/12/1999;19,05;1,00069220;0,00;0,00;0,00;0,00;0,00;0,00;
28/12/1999;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
29/12/1999;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
30/12/1999;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
31/12/1999;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
03/01/2000;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
04/01/2000;19,04;1,00069186;0,00;0,00;0,00;0,00;0,00;0,00;
05/01/2000;19,05;1,00069220;0,00;0,00;0,00;0,00;0,00;0,00;
06/01/2000;19,07;1,00069286;0,00;0,00;0,00;0,00;0,00;0,00;
07/01/2000;19,07;1,00069286;0,00;0,00;0,00;0,00;0,00;0,00;
10/01/2000;19,02;1,00069120;0,00;0,00;0,00;0,00;0,00;0,00;
11/01/2000;18,98;1,00068986;0,00;0,00;0,00;0,00;0,00;0,00;
12/01/2000;18,93;1,00068819;0,00;0,00;0,00;0,00;0,00;0,00;
13/01/2000;18,92;1,00068786;0,00;0,00;0,00;0,00;0,00;0,00;
14/01/2000;18,90;1,00068719;0,00;0,00;0,00;0,00;0,00;0,00;
17/01/2000;18,91;1,00068752;0,00;0,00;0,00;0,00;0,00;0,00;
18/01/2000;18,89;1,00068686;0,00;0,00;0,00;0,00;0,00;0,00;
19/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
20/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
21/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
24/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
25/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
26/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
27/01/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
28/01/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
31/01/2000;18,90;1,00068719;0,00;0,00;0,00;0,00;0,00;0,00;
01/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
02/02/2000;18,86;1,00068585;0,00;0,00;0,00;0,00;0,00;0,00;
03/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
04/02/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
07/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
08/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
09/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
10/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
11/02/2000;18,86;1,00068585;0,00;0,00;0,00;0,00;0,00;0,00;
14/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
15/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
16/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
17/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
18/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
21/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
22/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
23/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
24/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
25/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
28/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
29/02/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
01/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
02/03/2000;18,89;1,00068686;0,00;0,00;0,00;0,00;0,00;0,00;
03/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
08/03/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
09/03/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
10/03/2000;18,89;1,00068686;0,00;0,00;0,00;0,00;0,00;0,00;
13/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
14/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
15/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
16/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
17/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
20/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
21/03/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
22/03/2000;18,88;1,00068652;0,00;0,00;0,00;0,00;0,00;0,00;
23/03/2000;18,91;1,00068752;0,00;0,00;0,00;0,00;0,00;0,00;
24/03/2000;18,94;1,00068853;0,00;0,00;0,00;0,00;0,00;0,00;
27/03/2000;19,03;1,00069153;0,00;0,00;0,00;0,00;0,00;0,00;
28/03/2000;18,87;1,00068619;0,00;0,00;0,00;0,00;0,00;0,00;
29/03/2000;18,60;1,00067716;0,00;0,00;0,00;0,00;0,00;0,00;
30/03/2000;18,60;1,00067716;0,00;0,00;0,00;0,00;0,00;0,00;
31/03/2000;18,52;1,00067448;0,00;0,00;0,00;0,00;0,00;0,00;
03/04/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
04/04/2000;18,53;1,00067481;0,00;0,00;0,00;0,00;0,00;0,00;
05/04/2000;18,65;1,00067883;0,00;0,00;0,00;0,00;0,00;0,00;
06/04/2000;18,66;1,00067917;0,00;0,00;0,00;0,00;0,00;0,00;
07/04/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
10/04/2000;18,59;1,00067682;0,00;0,00;0,00;0,00;0,00;0,00;
11/04/2000;18,65;1,00067883;0,00;0,00;0,00;0,00;0,00;0,00;
12/04/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
13/04/2000;18,65;1,00067883;0,00;0,00;0,00;0,00;0,00;0,00;
14/04/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
17/04/2000;18,65;1,00067883;0,00;0,00;0,00;0,00;0,00;0,00;
18/04/2000;18,63;1,00067816;0,00;0,00;0,00;0,00;0,00;0,00;
19/04/2000;18,54;1,00067515;0,00;0,00;0,00;0,00;0,00;0,00;
20/04/2000;18,65;1,00067883;0,00;0,00;0,00;0,00;0,00;0,00;
24/04/2000;18,62;1,00067783;0,00;0,00;0,00;0,00;0,00;0,00;
25/04/2000;18,61;1,00067749;0,00;0,00;0,00;0,00;0,00;0,00;
26/04/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
27/04/2000;18,65;1,00067883;0,00;0,00;0,00;0,00;0,00;0,00;
28/04/2000;18,62;1,00067783;0,00;0,00;0,00;0,00;0,00;0,00;
02/05/2000;18,60;1,00067716;0,00;0,00;0,00;0,00;0,00;0,00;
03/05/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
04/05/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
05/05/2000;18,64;1,00067850;0,00;0,00;0,00;0,00;0,00;0,00;
08/05/2000;18,59;1,00067682;0,00;0,00;0,00;0,00;0,00;0,00;
09/05/2000;18,47;1,00067280;0,00;0,00;0,00;0,00;0,00;0,00;
10/05/2000;18,47;1,00067280;0,00;0,00;0,00;0,00;0,00;0,00;
11/05/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
12/05/2000;18,46;1,00067247;0,00;0,00;0,00;0,00;0,00;0,00;
15/05/2000;18,47;1,00067280;0,00;0,00;0,00;0,00;0,00;0,00;
16/05/2000;18,50;1,00067381;0,00;0,00;0,00;0,00;0,00;0,00;
17/05/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
18/05/2000;18,48;1,00067314;0,00;0,00;0,00;0,00;0,00;0,00;
19/05/2000;18,48;1,00067314;0,00;0,00;0,00;0,00;0,00;0,00;
22/05/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
23/05/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
24/05/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
25/05/2000;18,50;1,00067381;0,00;0,00;0,00;0,00;0,00;0,00;
26/05/2000;18,50;1,00067381;0,00;0,00;0,00;0,00;0,00;0,00;
29/05/2000;18,49;1,00067347;0,00;0,00;0,00;0,00;0,00;0,00;
30/05/2000;18,46;1,00067247;0,00;0,00;0,00;0,00;0,00;0,00;
31/05/2000;18,44;1,00067180;0,00;0,00;0,00;0,00;0,00;0,00;
01/06/2000;18,44;1,00067180;0,00;0,00;0,00;0,00;0,00;0,00;
02/06/2000;18,43;1,00067146;0,00;0,00;0,00;0,00;0,00;0,00;
05/06/2000;18,41;1,00067079;0,00;0,00;0,00;0,00;0,00;0,00;
06/06/2000;18,39;1,00067012;0,00;0,00;0,00;0,00;0,00;0,00;
07/06/2000;18,37;1,00066945;0,00;0,00;0,00;0,00;0,00;0,00;
08/06/2000;18,35;1,00066878;0,00;0,00;0,00;0,00;0,00;0,00;
09/06/2000;18,33;1,00066811;0,00;0,00;0,00;0,00;0,00;0,00;
12/06/2000;18,32;1,00066777;0,00;0,00;0,00;0,00;0,00;0,00;
13/06/2000;18,32;1,00066777;0,00;0,00;0,00;0,00;0,00;0,00;
14/06/2000;18,32;1,00066777;0,00;0,00;0,00;0,00;0,00;0,00;
15/06/2000;18,32;1,00066777;0,00;0,00;0,00;0,00;0,00;0,00;
16/06/2000;18,33;1,00066811;0,00;0,00;0,00;0,00;0,00;0,00;
19/06/2000;18,33;1,00066811;0,00;0,00;0,00;0,00;0,00;0,00;
20/06/2000;18,32;1,00066777;0,00;0,00;0,00;0,00;0,00;0,00;
21/06/2000;17,51;1,00064050;0,00;0,00;0,00;0,00;0,00;0,00;
23/06/2000;17,50;1,00064016;0,00;0,00;0,00;0,00;0,00;0,00;
26/06/2000;17,46;1,00063881;0,00;0,00;0,00;0,00;0,00;0,00;
27/06/2000;17,40;1,00063678;0,00;0,00;0,00;0,00;0,00;0,00;
28/06/2000;17,39;1,00063644;0,00;0,00;0,00;0,00;0,00;0,00;
29/06/2000;17,34;1,00063475;0,00;0,00;0,00;0,00;0,00;0,00;
30/06/2000;17,29;1,00063305;0,00;0,00;0,00;0,00;0,00;0,00;
03/07/2000;17,26;1,00063204;0,00;0,00;0,00;0,00;0,00;0,00;
04/07/2000;17,22;1,00063068;0,00;0,00;0,00;0,00;0,00;0,00;
05/07/2000;17,23;1,00063102;0,00;0,00;0,00;0,00;0,00;0,00;
06/07/2000;17,28;1,00063272;0,00;0,00;0,00;0,00;0,00;0,00;
07/07/2000;17,28;1,00063272;0,00;0,00;0,00;0,00;0,00;0,00;
10/07/2000;17,01;1,00062356;0,00;0,00;0,00;0,00;0,00;0,00;
11/07/2000;16,96;1,00062187;0,00;0,00;0,00;0,00;0,00;0,00;
12/07/2000;16,98;1,00062255;0,00;0,00;0,00;0,00;0,00;0,00;
13/07/2000;16,94;1,00062119;0,00;0,00;0,00;0,00;0,00;0,00;
14/07/2000;16,95;1,00062153;0,00;0,00;0,00;0,00;0,00;0,00;
17/07/2000;16,95;1,00062153;0,00;0,00;0,00;0,00;0,00;0,00;
18/07/2000;16,94;1,00062119;0,00;0,00;0,00;0,00;0,00;0,00;
19/07/2000;16,91;1,00062017;0,00;0,00;0,00;0,00;0,00;0,00;
20/07/2000;16,58;1,00060895;0,00;0,00;0,00;0,00;0,00;0,00;
21/07/2000;16,52;1,00060690;0,00;0,00;0,00;0,00;0,00;0,00;
24/07/2000;16,53;1,00060724;0,00;0,00;0,00;0,00;0,00;0,00;
25/07/2000;16,49;1,00060588;0,00;0,00;0,00;0,00;0,00;0,00;
26/07/2000;16,49;1,00060588;0,00;0,00;0,00;0,00;0,00;0,00;
27/07/2000;16,47;1,00060520;0,00;0,00;0,00;0,00;0,00;0,00;
28/07/2000;16,44;1,00060417;0,00;0,00;0,00;0,00;0,00;0,00;
31/07/2000;16,39;1,00060247;0,00;0,00;0,00;0,00;0,00;0,00;
01/08/2000;16,40;1,00060281;0,00;0,00;0,00;0,00;0,00;0,00;
02/08/2000;16,44;1,00060417;0,00;0,00;0,00;0,00;0,00;0,00;
03/08/2000;16,43;1,00060383;0,00;0,00;0,00;0,00;0,00;0,00;
04/08/2000;16,44;1,00060417;0,00;0,00;0,00;0,00;0,00;0,00;
07/08/2000;16,48;1,00060554;0,00;0,00;0,00;0,00;0,00;0,00;
08/08/2000;16,49;1,00060588;0,00;0,00;0,00;0,00;0,00;0,00;
09/08/2000;16,54;1,00060758;0,00;0,00;0,00;0,00;0,00;0,00;
10/08/2000;16,56;1,00060826;0,00;0,00;0,00;0,00;0,00;0,00;
11/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
14/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
15/08/2000;16,47;1,00060520;0,00;0,00;0,00;0,00;0,00;0,00;
16/08/2000;16,44;1,00060417;0,00;0,00;0,00;0,00;0,00;0,00;
17/08/2000;16,53;1,00060724;0,00;0,00;0,00;0,00;0,00;0,00;
18/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
21/08/2000;16,57;1,00060860;0,00;0,00;0,00;0,00;0,00;0,00;
22/08/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
23/08/2000;16,56;1,00060826;0,00;0,00;0,00;0,00;0,00;0,00;
24/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
25/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
28/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
29/08/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
30/08/2000;16,47;1,00060520;0,00;0,00;0,00;0,00;0,00;0,00;
31/08/2000;16,41;1,00060315;0,00;0,00;0,00;0,00;0,00;0,00;
01/09/2000;16,40;1,00060281;0,00;0,00;0,00;0,00;0,00;0,00;
04/09/2000;16,40;1,00060281;0,00;0,00;0,00;0,00;0,00;0,00;
05/09/2000;16,39;1,00060247;0,00;0,00;0,00;0,00;0,00;0,00;
06/09/2000;16,53;1,00060724;0,00;0,00;0,00;0,00;0,00;0,00;
08/09/2000;16,55;1,00060792;0,00;0,00;0,00;0,00;0,00;0,00;
11/09/2000;16,58;1,00060895;0,00;0,00;0,00;0,00;0,00;0,00;
12/09/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
13/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
14/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
15/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
18/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
19/09/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
20/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
21/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
22/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
25/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
26/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
27/09/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
28/09/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
29/09/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
02/10/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
03/10/2000;16,57;1,00060860;0,00;0,00;0,00;0,00;0,00;0,00;
04/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
05/10/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
06/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
09/10/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
10/10/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
11/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
13/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
16/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
17/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
18/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
19/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
20/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
23/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
24/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
25/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
26/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
27/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
30/10/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
31/10/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
01/11/2000;16,53;1,00060724;0,00;0,00;0,00;0,00;0,00;0,00;
03/11/2000;16,45;1,00060452;0,00;0,00;0,00;0,00;0,00;0,00;
06/11/2000;16,40;1,00060281;0,00;0,00;0,00;0,00;0,00;0,00;
07/11/2000;16,44;1,00060417;0,00;0,00;0,00;0,00;0,00;0,00;
08/11/2000;16,50;1,00060622;0,00;0,00;0,00;0,00;0,00;0,00;
09/11/2000;16,54;1,00060758;0,00;0,00;0,00;0,00;0,00;0,00;
10/11/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
13/11/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
14/11/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
16/11/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
17/11/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
20/11/2000;16,60;1,00060963;0,00;0,00;0,00;0,00;0,00;0,00;
21/11/2000;16,59;1,00060929;0,00;0,00;0,00;0,00;0,00;0,00;
22/11/2000;16,45;1,00060452;0,00;0,00;0,00;0,00;0,00;0,00;
23/11/2000;16,46;1,00060486;0,00;0,00;0,00;0,00;0,00;0,00;
24/11/2000;16,43;1,00060383;0,00;0,00;0,00;0,00;0,00;0,00;
27/11/2000;16,45;1,00060452;0,00;0,00;0,00;0,00;0,00;0,00;
28/11/2000;16,47;1,00060520;0,00;0,00;0,00;0,00;0,00;0,00;
29/11/2000;16,42;1,00060349;0,00;0,00;0,00;0,00;0,00;0,00;
30/11/2000;16,40;1,00060281;0,00;0,00;0,00;0,00;0,00;0,00;
01/12/2000;16,40;1,00060281;0,00;0,00;0,00;0,00;0,00;0,00;
04/12/2000;16,38;1,00060213;0,00;0,00;0,00;0,00;0,00;0,00;
05/12/2000;16,37;1,00060179;0,00;0,00;0,00;0,00;0,00;0,00;
06/12/2000;16,37;1,00060179;0,00;0,00;0,00;0,00;0,00;0,00;
07/12/2000;16,36;1,00060145;0,00;0,00;0,00;0,00;0,00;0,00;
08/12/2000;16,36;1,00060145;0,00;0,00;0,00;0,00;0,00;0,00;
11/12/2000;16,35;1,00060110;0,00;0,00;0,00;0,00;0,00;0,00;
12/12/2000;16,34;1,00060076;0,00;0,00;0,00;0,00;0,00;0,00;
13/12/2000;16,35;1,00060110;0,00;0,00;0,00;0,00;0,00;0,00;
14/12/2000;16,34;1,00060076;0,00;0,00;0,00;0,00;0,00;0,00;
15/12/2000;16,33;1,00060042;0,00;0,00;0,00;0,00;0,00;0,00;
18/12/2000;16,32;1,00060008;0,00;0,00;0,00;0,00;0,00;0,00;
19/12/2000;16,31;1,00059974;0,00;0,00;0,00;0,00;0,00;0,00;
20/12/2000;16,31;1,00059974;0,00;0,00;0,00;0,00;0,00;0,00;
21/12/2000;15,82;1,00058298;0,00;0,00;0,00;0,00;0,00;0,00;
22/12/2000;15,82;1,00058298;0,00;0,00;0,00;0,00;0,00;0,00;
26/12/2000;15,83;1,00058332;0,00;0,00;0,00;0,00;0,00;0,00;
27/12/2000;15,80;1,00058229;0,00;0,00;0,00;0,00;0,00;0,00;
